"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"74140",1967.33750736406,-1.56293720735536,0.126987529159705,-12.3078007556926,8.2233529192226e-35,6.03399573341667e-33
"245860",1158.61436002579,-1.08783041074399,0.0883935802244038,-12.3066676107284,8.33959620117877e-35,6.08656732372662e-33
"11651",5838.30674122733,-1.53398433753698,0.124740042402992,-12.2974492230908,9.347974490428e-35,6.7862316939022e-33
"107338",2061.13258149799,-1.53246189657677,0.124681352273023,-12.2910272357412,1.01211651833105e-34,7.30865938739794e-33
"16551",298.209585675297,-3.99281284514348,0.325159785160924,-12.2795407899763,1.16658529160995e-34,8.37976634731192e-33
"80904",2653.95214565245,2.60753005613623,0.212871949605288,12.2492891194503,1.69474931455056e-34,1.21099155209351e-32
"16416",681.705822097136,5.49093192148322,0.450685351043422,12.1835154144031,3.80519441647936e-34,2.70485903104741e-32
"74104",403.793228245191,-1.66117821509645,0.136352449317954,-12.1829730481983,3.83058985991034e-34,2.70880261181639e-32
"12043",399.338129234406,3.70111053576582,0.304257972304243,12.1643830981194,4.81065853878183e-34,3.38432307924198e-32
"104174",2680.4129279413,-7.49544747571626,0.616835612885678,-12.1514505958096,5.63567008217464e-34,3.94439104007792e-32
"66586",435.036322742788,-1.87602804693418,0.154480551893459,-12.1441050277192,6.16535141866375e-34,4.29309776336341e-32
"74147",696.151987633389,-3.98447418609199,0.328840320583197,-12.1167446225133,8.61120559756404e-34,5.9657732992667e-32
"71876",82.218179743679,-4.98286064387702,0.411534721049784,-12.1079957267427,9.58066475519401e-34,6.60388447368121e-32
"80883",515.561360300522,7.23052360505647,0.597573944256244,12.0997973130434,1.05872253769698e-33,7.26102773592381e-32
"232906",2515.0779022381,1.10001926776001,0.0911050810081112,12.074181325431,1.44596140613639e-33,9.86724063547475e-32
"226442",1422.3473696623,2.87701062427876,0.239251234299129,12.0250607387952,2.62395076065269e-33,1.78167562096457e-31
"243362",277.792428331895,-3.59812117202528,0.300526420304683,-11.9727282825164,4.93777877974913e-33,3.33617845475327e-31
"14283",1004.95440706794,3.44868157533913,0.288192189300988,11.9666032022031,5.31607668052124e-33,3.56051662421226e-31
"56749",574.597990200037,-3.20357571937196,0.267711761832783,-11.9665109124827,5.32199143712852e-33,3.56051662421226e-31
"72315",164.439835550394,-4.98461618174155,0.416729301764855,-11.9612807657912,5.66808744373737e-33,3.77356377717696e-31
"270076",630.348629854905,-3.06574973538992,0.256464132226421,-11.9539122635804,6.19392648294014e-33,4.10362663296928e-31
"231991",639.878301699556,4.63020519527901,0.38749606717131,11.9490379065757,6.56811771120674e-33,4.33051548418114e-31
"77011",128.239262508768,-5.57096913356209,0.467483191574797,-11.9169399755215,9.65914255861515e-33,6.33788354038363e-31
"217169",2297.41690350567,7.19488147930597,0.603861789707782,11.914781829113,9.91253090159454e-33,6.47302496387379e-31
"66500",1652.79457836346,-1.34909329057217,0.113262293912316,-11.9112305072736,1.03439382075598e-32,6.72257469794171e-31
"68603",912.036377131458,-2.35739743303775,0.197955803645279,-11.9087058304288,1.06619206927578e-32,6.89639306231084e-31
"14583",1881.64999914306,-2.27919686665151,0.191415355489121,-11.9070743349064,1.08725513823737e-32,6.9994613805017e-31
